title,company,address,experience,url,query,page,vacancy_id
Специалист по аналитике,ЗАО Альфа Телеком (MEGA),"Бишкек, улица А. Суюмбаева, 123",Опыт 1-3 года,https://hh.ru/vacancy/136361901?query=Data+Analyst,Data Analyst,7,136361901
Руководитель направления по развитию процессов коммерции,"X5, Управляющая компания",Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135996040?query=Data+Analyst,Data Analyst,8,135996040
Руководитель группы разработки DWH / Team Lead Data Engineering,АО ОЧАКОВО,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136173808?query=Data+Analyst,Data Analyst,8,136173808
"Помощник менеджера по логистике, операциям и импорту",ABC Russia,"Москва, р-н Покровское-Стрешнево",Опыт 1-3 года,https://hh.ru/vacancy/135790049?query=Data+Analyst,Data Analyst,8,135790049
TechLead / Senior DevOps (MLOps),USETECH,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136328984?query=Data+Analyst,Data Analyst,8,136328984
Менеджер по работе с дилерами,ООО ЭМ Рус,"Москва, р-н Филёвский Парк",Опыт 3-6 лет,https://hh.ru/vacancy/134178843?query=Data+Analyst,Data Analyst,8,134178843
Senior Аналитик данных / Python-разработчик (Data / ETL),ООО Смарт консалтинг,Новосибирск,Опыт 3-6 лет,https://hh.ru/vacancy/135521700?query=Data+Analyst,Data Analyst,8,135521700
Младший продуктовый аналитик,"Петрович, Строительный Торговый Дом",Санкт-Петербург,Опыт 1-3 года,https://hh.ru/vacancy/134923619?query=Data+Analyst,Data Analyst,8,134923619
Middle+/Senior Python developer в Центр DataGov,"""МТС"", Работа в IT",Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135884255?query=Data+Analyst,Data Analyst,8,135884255
Senior Business/Data Analyst,"ПАО МегаФон, IT",Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136199915?query=Data+Analyst,Data Analyst,8,136199915
Интернет-маркетолог со знанием английского языка,ITG Corporation,Санкт-Петербург,Опыт 1-3 года,https://hh.ru/vacancy/136130840?query=Data+Analyst,Data Analyst,8,136130840
Аналитик данных маркетплейсов Wildberries OZON,Data-Power,Санкт-Петербург,Опыт 1-3 года,https://hh.ru/vacancy/135540607?query=Data+Analyst,Data Analyst,8,135540607
Full-stack Developer,ТОО OpenRate,"Астана, проспект Туран, 52/7",Опыт 3-6 лет,https://hh.ru/vacancy/135633633?query=Data+Analyst,Data Analyst,8,135633633
Senior Product Analyst,ТОО Playrix,Тбилиси,Опыт 3-6 лет,https://hh.ru/vacancy/136162052?query=Data+Analyst,Data Analyst,8,136162052
Дата аналитик CVM,"""МТС"", Аналитика",Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136290990?query=Data+Analyst,Data Analyst,8,136290990
Data Analyst,ООО Синьор Софт,Рязань,Опыт 3-6 лет,https://hh.ru/vacancy/135391985?query=Data+Analyst,Data Analyst,8,135391985
Главный менеджер по аналитике данных и искусственному интеллекту,Специальная организация управления «Alatau City Authority»,Алматы,Опыт более 6 лет,https://hh.ru/vacancy/136243566?query=Data+Analyst,Data Analyst,8,136243566
Head of Product,ООО Леон,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135749921?query=Data+Analyst,Data Analyst,8,135749921
Аналитик данных,ООО Лоция,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/136179174?query=Data+Analyst,Data Analyst,8,136179174
Системный аналитик,ООО ОТР,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/134679395?query=Data+Analyst,Data Analyst,8,134679395
Коммерческий директор (CCO),Integraaal,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135877465?query=Data+Analyst,Data Analyst,8,135877465
Дата-инженер,Т-Банк. ИТ. DWH,"Пермь, р-н Свердловский",Опыт 3-6 лет,https://hh.ru/vacancy/136327960?query=Data+Analyst,Data Analyst,9,136327960
"Аналитик данных, Департамент по продукту и технологиям WMS",Ozon Tech,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135609373?query=Data+Analyst,Data Analyst,9,135609373
Бизнес - аналитик AI,ФГБУ Центральный НИИ организации и информатизации здравоохранения Министерства здравоохранения Российской Федерации,"Москва, р-н Мещанский",Опыт 3-6 лет,https://hh.ru/vacancy/135539441?query=Data+Analyst,Data Analyst,9,135539441
Data Architect,getmatch,Москва,Опыт более 6 лет,https://hh.ru/vacancy/136326536?query=Data+Analyst,Data Analyst,9,136326536
Руководитель Data Science направления,Rostic’s IT,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135915734?query=Data+Analyst,Data Analyst,9,135915734
Маркетинговый / Продуктовый аналитик (EdTech),РБК,Москва,Опыт более 6 лет,https://hh.ru/vacancy/136086032?query=Data+Analyst,Data Analyst,9,136086032
Data Governance Analyst | Аналитик по управлению данными,HelioCore,Лимасол,Опыт 3-6 лет,https://hh.ru/vacancy/135870689?query=Data+Analyst,Data Analyst,9,135870689
Data Analyst (Collection),АО Bereke Bank - ИТ-специалисты,"Алматы, улица Карасай батыра, 125",Опыт 1-3 года,https://hh.ru/vacancy/135538553?query=Data+Analyst,Data Analyst,9,135538553
Middle Data Analyst,Korzinka (Anglesey food),"Ташкент, Малая кольцевая дорога, 4/1блок4",Опыт 1-3 года,https://hh.ru/vacancy/136059545?query=Data+Analyst,Data Analyst,9,136059545
Менеджер проектов по внедрению ИИ,ООО Ника,"Ижевск, р-н Ленинский",Опыт 1-3 года,https://hh.ru/vacancy/136059774?query=Data+Analyst,Data Analyst,9,136059774
Data/BI analyst,Loyalty Labs,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/135649726?query=Data+Analyst,Data Analyst,9,135649726
Заместитель начальника управления (Макроэкономист),Правительство Москвы,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136229822?query=Data+Analyst,Data Analyst,9,136229822
Инженер технической поддержки / Business Support engineer,Paragon Software,Санкт-Петербург,Опыт 1-3 года,https://hh.ru/vacancy/134370280?query=Data+Analyst,Data Analyst,9,134370280
Senior Sales Executive (Account Executive),Velvetech LLC,Тбилиси,Опыт более 6 лет,https://hh.ru/vacancy/136317135?query=Data+Analyst,Data Analyst,9,136317135
"Системный аналитик Tantor DI (PostgreSQL, Debezium, CDC )",Группа компаний Астра,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/129612155?query=Data+Analyst,Data Analyst,9,129612155
Middle Strategy Manager (Mobile),Mobio,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135638500?query=Data+Analyst,Data Analyst,9,135638500
ML аналитик (офис),ООО Совкомбанк Технологии,Казань,Опыт 1-3 года,https://hh.ru/vacancy/133888708?query=Data+Analyst,Data Analyst,9,133888708
Руководитель группы аналитиков,,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135142156?query=Data+Analyst,Data Analyst,9,135142156
Performans Manager,OSON (АO BRIO GROUP),"Ташкент, улица Богишамол, 179",Опыт 1-3 года,https://hh.ru/vacancy/136309522?query=Data+Analyst,Data Analyst,9,136309522
Системный аналитик DWH,"МАГНИТ, Розничная сеть. IT",Москва,Опыт 1-3 года,https://hh.ru/vacancy/135387276?query=Data+Analyst,Data Analyst,9,135387276
Data Ananlyst / Аналитик Данных,Ventra,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136031153?query=BI+Analyst,BI Analyst,0,136031153
Специалист по управлению данными / Аналитик данных (Data Analyst/Data Engineer),ООО Бюро Цифровой Трансформации,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136299705?query=BI+Analyst,BI Analyst,0,136299705
BI-аналитик,ТвояАптека.рф,Благовещенск,Опыт 3-6 лет,https://hh.ru/vacancy/136331965?query=BI+Analyst,BI Analyst,0,136331965
Финансовый директор (CFO),СберСпасибо,"Москва, р-н Дорогомилово",Опыт более 6 лет,https://hh.ru/vacancy/136172759?query=BI+Analyst,BI Analyst,0,136172759
BI / Reporting Analyst (Junior+ / Middle),ТОО ECPK IT,"Алматы, микрорайон Мамыр-1",Опыт 1-3 года,https://hh.ru/vacancy/136361266?query=BI+Analyst,BI Analyst,0,136361266
Аналитик данных / Data Analyst,Лаборатория Касперского,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136293785?query=BI+Analyst,BI Analyst,0,136293785
Аналитик данных / Data Analyst / Аналитик DWH,ООО Технохранилище,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135642767?query=BI+Analyst,BI Analyst,0,135642767
Data Analyst / Аналитик данных,Okkam,Москва,Опыт 1-3 года,https://hh.ru/vacancy/134226236?query=BI+Analyst,BI Analyst,0,134226236
System Analyst \ Business Analyst,YLAB Development,"Москва, р-н Тверской",Опыт 3-6 лет,https://hh.ru/vacancy/136142125?query=BI+Analyst,BI Analyst,0,136142125
Junior разработчик BI,ООО InfoVizion,Москва,Без опыта,https://hh.ru/vacancy/136193666?query=BI+Analyst,BI Analyst,0,136193666
Аналитик управленческой отчетности BI / Data Analyst,ООО Саприм,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136093964?query=BI+Analyst,BI Analyst,0,136093964
BI-аналитик / Аналитик данных,ООО СДС,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136227623?query=BI+Analyst,BI Analyst,0,136227623
Аналитик данных / Data Analyst (Smartup),СП ООО MONO-ELECTRIC,Ташкент,Опыт 1-3 года,https://hh.ru/vacancy/136351468?query=BI+Analyst,BI Analyst,0,136351468
Бизнес аналитик / Business Analyst,Альфа-Деньги,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135836115?query=BI+Analyst,BI Analyst,0,135836115
"Senior Analyst, Search&Recommendations | Старший аналитик, Поиск и Рекомендации",AliExpress,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136323435?query=BI+Analyst,BI Analyst,0,136323435
BI-аналитик,ООО Тихая Гавань,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/136164025?query=BI+Analyst,BI Analyst,0,136164025
Junior Product Analyst,Kaspi.kz,Алматы,Опыт 1-3 года,https://hh.ru/vacancy/136213963?query=BI+Analyst,BI Analyst,0,136213963
Аналитик данных,БЮРО 1440,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136320625?query=BI+Analyst,BI Analyst,0,136320625
Системный аналитик,ООО Нестле Бел,Минск,Опыт 1-3 года,https://rabota.by/vacancy/136291136?query=BI+Analyst&hhtmFrom=vacancy_search_list,BI Analyst,0,136291136
Product Analyst/Продуктовый аналитик,Домклик,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136184394?query=BI+Analyst,BI Analyst,0,136184394
Директор по продукту и развитию,ООО Тулс,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136123967?query=BI+Analyst,BI Analyst,1,136123967
"Аккаунт-менеджер по развитию клиентов (IT, Bitrix24)",ООО Мейк Биз,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136016073?query=BI+Analyst,BI Analyst,1,136016073
"BI-аналитик / Аналитик данных (Power BI, Excel)",ООО LIANEKS TRADE,"Ташкент, 2-й тупик Олтинводий, 61",Опыт 1-3 года,https://hh.ru/vacancy/135915471?query=BI+Analyst,BI Analyst,1,135915471
